"Data Source","World Development Indicators",

"Last Updated Date","2026-07-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Oman","OMN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.03079271","6.65781879","6.79020882","6.77371311","6.24249697","6.0894146","5.42304897","5.58193493","5.40967321","6.01545334","6.69591188","5.30402422","4.8770771","5.58196163","6.81304836","8.26050186","8.41111374","8.94559097","7.25043583","8.59375286","10.24410915","10.54545403","8.48790264","10.84466648","","",
"Other small states","OSS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.358787027416","10.3888768234106","9.65643177926902","","10.800837511614","11.4994691292382","11.8994493639721","12.2128400592057","11.9089845995967","12.9687150649089","13.5050697259942","","","","","",
"Pakistan","PAK","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.25985909","6.30668402","6.26685572","3.98216033","4.51193905","3.97874761","3.20936227","2.82084775","2.22334313","2.96314049","2.88974142","2.54319167","3.17061043","3.24930596","3.3424859","3.85042071","3.96008253","4.77195406","4.89949369","4.95088243","5.12285709","6.02194023","5.55116129","4.68260336","","",
"Panama","PAN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.78174782","18.72884369","18.8447361","17.18168831","19.2215004","16.471035","18.55836868","22.24735832","20.06934547","20.48657417","19.22631264","17.98855972","17.10668755","17.40051651","18.43489456","19.71187019","20.34142113","20.79706573","20.19202614","22.34857178","20.1349411","21.34799576","22.3041935","19.84910965","","",
"Peru","PER","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.76997662","11.82719135","12.83901119","11.61311531","11.77817726","12.59054375","11.56533909","11.58643723","10.98999786","11.67159462","11.6243124","11.69203568","12.24156475","12.31632423","13.09590244","13.54340839","14.63433075","14.43339157","14.89298248","15.34553719","16.6725502","18.98254204","16.66332245","15.95128155","","",
"Philippines","PHL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.51838589","5.5015583","4.75280809","5.4588623","5.61920071","6.60978031","6.63096142","6.46384048","6.51014423","6.64473581","7.18279028","6.16743231","6.20142746","6.46710253","7.50540447","8.25687599","7.75196695","7.62032938","7.34612989","7.78876352","9.00173473","9.82003498","8.9760952","8.76994514","","",
"Palau","PLW","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.09789371","7.97266722","7.39075327","8.1612854","8.50177288","8.61445904","7.98250914","6.94343662","6.87531042","9.42625618","8.68756962","9.84758472","11.14592838","13.61183643","13.9167347","13.99006367","13.90622139","16.24486351","16.0098114","16.55340767","11.80747986","11.69281769","12.75415993","13.26011753","","",
"Papua New Guinea","PNG","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.31666756","7.733428","8.47603893","7.63461208","8.74625015","7.8258791","8.3770504","9.06886101","7.66453409","6.31518459","7.0693121","7.60423183","8.12861252","7.1877017","7.47008181","6.0310936","8.04091835","9.15498066","7.94931364","6.36984921","6.7297945","5.32512045","6.98782349","9.45044518","","",
"Poland","POL","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.38121891","8.89294815","9.391572","8.952384","9.10989761","8.9949913","9.0035038","9.54005432","10.27323627","10.49800205","9.98204041","10.05437851","10.07476521","10.49304199","10.47100353","10.63470554","10.94734287","10.93835545","10.82728767","11.01052094","9.6803627","10.53453255","11.03518772","11.74520302","","",
"Pre-demographic dividend","PRE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.0621748","13.71931458","14.46171665","14.18187332","14.53673935","14.63061142","13.11677647","13.03480053","13.16810226","12.861516","12.84303665","12.53102016","12.09683132","11.71395683","11.14735508","11.91233253","12.90046787","12.53606796","13.31257248","13.60357857","13.75505638","14.79358482","14.98520088","14.56064987","","",
"Paraguay","PRY","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8494072","10.22955513","8.3170042","10.3490591","10.34750175","10.88833141","11.86864185","12.62959003","12.98832893","13.95690155","14.52885723","15.79585648","16.35595512","15.14324665","18.45129776","17.55841637","17.78600121","16.76217079","16.38777924","16.44912148","18.26264954","21.84190941","20.26028252","21.56653404","","",
"West Bank and Gaza","PSE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84337044","5.02039194","6.19423246","7.3693881","7.39701176","8.14653969","6.95828247","7.4269166","8.50026321","8.17275143","9.46368885","9.85453892","9.59289837","10.68764305","9.71858978","9.92882061","8.7594099","10.61223793","10.11343002","12.92401981","11.66641903","13.84066105","13.4776783","14.43092155","","",
"Pacific island small states","PSS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.43388488646127","8.73831722121673","8.50011005393969","7.98695084402673","7.97526946477772","7.87004360493281","8.0394723481384","8.52447108930413","9.01400299405577","8.88895460770066","9.57735903040259","9.54648737540555","","","",
"Post-demographic dividend","PST","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6183290070217","15.1030651937097","15.4189979799499","15.4851991836091","15.7370806746125","15.9176460436987","16.1694711512213","16.1410070489997","16.0367412523554","16.1872172889573","16.3956086732942","16.8750039895797","17.0691364208712","17.2236584239811","17.7987215211936","18.5050101488839","18.7971580525157","18.9052417887338","18.929583039075","19.0285779703883","19.0120128285828","19.1914659880545","19.9877747317666","19.0835671235163","","",
"French Polynesia","PYF","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94152761","4.55468082","4.90160227","9.21753025","7.97813177","6.62295008","5.79555845","5.25385904","5.19438267","4.64607239","4.149333","4.12907839","4.46552658","6.17656279","6.50387287","8.28593731","7.58855581","7.82535124","8.67802334","8.38503265","9.53888798","8.37510967","7.38405895","7.6858201","","",
"Romania","ROU","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.65739632","9.60567093","10.54747868","12.99804401","11.96030045","13.16346741","11.28106403","10.90507507","10.79983711","10.44604111","11.44624329","8.84608936","9.60762787","11.520751","11.16535473","10.73946667","11.41569424","12.15092087","12.80216503","12.66528702","11.99079895","12.27709198","11.0652771","10.65943336","","",
"Russian Federation","RUS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.72129631","9.67133141","9.51892662","9.20299911","9.44207001","9.90451813","10.13223743","9.22400856","9.59382248","9.07605648","8.59383297","9.03166866","9.24172211","9.14695454","9.16428947","8.81614971","8.23394585","8.78356075","9.76066208","10.19961929","15.01321125","13.99600124","13.7402277","13.6688633","","",
"Rwanda","RWA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.54361153","3.66130519","3.70572662","12.45489502","10.78895473","8.09271908","7.20270061","7.79290724","8.0763216","8.43024445","8.55642414","8.90067959","8.36301804","8.30411816","7.98190641","7.9149456","6.23024607","6.23024607","6.23024607","6.27615356","6.39129972","8.35194492","8.20253277","8.92309856","","",
"South Asia","SAS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42239740263292","3.24972171269939","3.18765521986315","3.07446658868294","3.09510879906488","3.2755104169263","3.23379637967469","3.10547930648964","3.09002957942298","3.37059817768477","3.34907674578715","3.61915537706958","3.62901732681718","3.49439884257917","3.53073200024754","3.65195724116332","3.68059559241729","3.85967466003137","3.89911620564299","","","","4.803485017112","","","",
"Saudi Arabia","SAU","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1586647","8.7618742","8.5682354","8.69626904","8.23897934","8.80391121","9.68641186","8.51324272","7.08181906","7.5224123","6.84370041","7.57989597","8.25906754","8.74786663","9.27807522","10.06429672","12.60635757","13.51315784","11.04889965","11.97922897","13.31901741","14.40493202","14.51105118","13.69143009","","",
"Sudan","SDN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.77479267","11.36873627","10.70719147","10.07152081","9.52674675","8.09948635","9.4422226","10.46531487","8.78631306","14.01954556","9.48801804","7.03567696","9.06086254","7.5176096","10.61807156","6.66369581","12.92873669","8.32499409","6.17103291","5.55815172","9.54511547","7.86141205","4.62260628","7.14617443","","",
"Senegal","SEN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95994949","9.01053238","8.63635921","9.04788303","8.96697044","8.54413509","8.2667284","5.94807863","6.62481499","6.66027403","5.35332537","5.62811661","5.30755901","5.299932","4.67551136","4.69870329","4.45693302","4.49900484","4.96151876","3.50027966","5.84758186","3.87724304","3.34449053","3.57454634","","",
"Singapore","SGP","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.39189529","4.87020969","6.54224348","8.32677841","7.12897968","7.88790894","7.84840441","10.34652805","8.65292072","7.14675617","10.94287872","11.97459507","13.21419811","13.96146393","13.65520763","13.53679276","13.30733299","15.31318092","14.57274723","16.28944588","13.85786724","19.15128708","17.41417694","17.38876152","","",
"Solomon Islands","SLB","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.80240631","33.21530533","34.48480606","35.17979813","33.37229538","37.61906815","26.3789711","20.93453407","11.70896435","12.50418663","12.31774998","10.61887932","10.03662777","6.63844633","7.42152691","7.40240622","7.96234083","7.66648483","8.50990391","9.15350819","8.9738102","9.13815498","8.14928246","8.40792561","","",
"Sierra Leone","SLE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45097542","5.45097542","5.45097542","5.45097542","5.45097542","5.45097542","5.45097542","5.45097542","4.41303635","5.60554171","6.5142417","5.35433006","4.75321102","5.15012884","7.57988453","6.20521784","4.44511318","3.63211203","3.59921885","5.84172201","5.30239677","5.66690063","4.46844816","4.46844816","","",
"El Salvador","SLV","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.81376648","17.68815994","17.78228951","17.18667603","18.6806469","18.93865585","19.30836487","17.98424721","16.65882492","15.81473637","17.08551788","18.98602867","16.2677002","16.71699905","16.9780407","17.73853302","17.65205383","16.31419945","16.46056175","16.971138","17.72463989","20.65044975","21.43788528","18.50918007","","",
"San Marino","SMR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.72222137","19.72222137","19.72222137","19.72222137","19.72222137","19.72222137","19.72222137","19.72222137","19.72222137","20.10869598","21.96531868","28.19811058","26.05867577","24.33996773","30.79091644","27.73473549","31.49183083","28.2982235","29.98806953","32.23926163","12.86369801","17.85217285","29.50914192","26.19780731","","",
"Somalia, Fed. Rep.","SOM","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.76282883","4.11156416","5.25173187","5.77611828","4.72644377","4.0835619","4.13649559","4.21281672","7.1242857","4.42007399","7.90446997","","",
"Serbia","SRB","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.56817055","13.56817055","13.56817055","13.56351852","13.70559883","13.61884022","12.53220367","13.55892181","12.92955971","13.46972656","13.56146622","13.37896156","12.83907032","13.17477703","12.02126503","11.91801167","11.64864445","11.78833294","12.44849491","12.03067684","10.999547","13.6076746","13.95386887","12.96566105","","",
"Sub-Saharan Africa (excluding high income)","SSA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8947029146584","11.027031609015","11.3270804476033","11.1304874013112","11.3023924986485","","","","","","",
"South Sudan","SSD","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.10620522","2.10620522","2.10620522","2.10620522","2.10620522","2.10620522","2.13586187","","",
"Sub-Saharan Africa","SSF","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8947029146585","11.027031609015","11.3270804476033","11.1304874013112","11.3023924986485","","","","","","",
"Small states","SST","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.113396042842","10.0795267870536","9.55750568280306","","10.1658205765461","10.6329364495233","11.3742084278166","11.9245599843778","11.6453475333484","12.4146199130369","","","","","","",
"Sao Tome and Principe","STP","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.57132339","7.02692604","8.54080868","11.67833424","8.56359005","11.51896095","1.69165504","4.27638435","4.01797581","3.2723732","4.10028458","4.30936193","4.56686974","8.44008923","7.77581406","4.93684101","8.00215721","10.76263332","9.38566875","9.77780437","12.80399513","13.14262199","8.34457493","8.7735281","","",
"Suriname","SUR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.64874554","8.51552677","11.07381153","11.15236187","11.67535591","10.63834286","12.23231316","11.44394779","10.23190498","9.52487564","9.46824646","8.51203823","6.59049845","7.03142166","6.89829826","10.85628891","13.70886993","11.39440918","17.12870979","15.04520512","13.35005951","10.20583725","14.05054855","11.5488596","","",
"Slovak Republic","SVK","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.72183132","10.17947102","10.55007839","11.91282558","13.11000252","12.70239162","12.50330448","13.72518253","14.2542305","13.17728996","13.26732349","12.93232632","13.37163925","13.3428297","12.97653103","12.02904129","13.80519199","13.379529","13.25930309","13.40012074","12.73576641","13.54746342","14.30591583","12.0953331","","",
"Slovenia","SVN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.72850704","11.41798592","12.30063725","12.36503983","12.27515697","12.46758366","12.34893513","12.17958164","12.6067915","12.44719791","12.32549","12.08939648","12.45778847","10.76674747","11.97578907","12.36574936","13.21404934","13.29220009","13.72664261","14.15869808","13.29646873","13.98637009","14.83816338","14.62918472","","",
"Sweden","SWE","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.79732227","12.27599049","12.55782509","12.78126812","12.74405289","12.8327198","12.91620255","13.28336716","13.43059635","13.69930458","13.48642731","17.68548012","17.76576233","17.60577965","17.96896553","18.20180321","18.28416634","18.4483757","18.48514175","18.67248726","18.55241394","19.27584457","19.05123329","19.45178604","","",
"Eswatini","SWZ","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.79427242","9.28485775","9.1893816","11.39668179","9.74261189","12.61231613","12.62098312","12.37345791","13.34263515","13.33174038","13.75653362","14.27736378","12.65477371","11.66008472","8.50093365","8.58701706","8.21805286","9.97164059","9.69767475","12.93035984","10.39384365","12.30096912","10.63537788","10.63537788","","",
"Sint Maarten (Dutch part)","SXM","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.83102226","8.02577591","6.45610762","9.28865337","9.5548315","9.28934002","7.90729713","7.26253414","8.90184402","7.43247128","8.98343086","8.27868843","10.42676163","8.47202492","9.53861809","9.90167999","9.45435524","9.54629803","9.58416653","9.58416653","9.58416653","9.58416653","9.58416653","9.58416653","","",
"Syrian Arab Republic","SYR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.64728546","6.64888716","7.21175766","7.51466179","6.81887627","7.34346199","6.73750305","6.85482645","6.83824778","5.95036459","5.12483168","3.73561525","4.47145319","5.93319607","7.40168428","7.52296495","8.31573296","8.94476509","8.54822063","9.07068634","10.02773762","7.69676352","7.90796661","7.71054459","","",
"Turks and Caicos Islands","TCA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.39878941","11.86877632","11.72442532","8.98155689","15.0313797","12.42341423","7.14463902","5.99494457","4.2314992","3.54986572","3.49792719","3.68802667","3.96469712","5.03679276","5.54861546","5.24520254","5.72502089","4.67839575","4.86149549","4.86149549","3.95443511","5.64191198","7.26373339","7.26373339","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.07946511443662","9.3216828104125","9.49247771679262","9.53737463554825","9.57565581663328","","","9.60789537580946","10.0226683632069","10.0947543045046","9.67960402484229","9.68257169059658","9.60172082617235","9.61520341951631","9.69915979542969","9.54865358199009","9.55909008762973","9.6955575497802","10.0552458275669","10.2479821855812","12.165446129978","12.4013515675186","12.1019093538413","11.957063645905","","",
"Togo","TGO","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.44484162","2.99478221","4.05133438","4.24208784","4.20555353","3.80081558","3.83191919","4.34495354","4.84371662","4.77685833","7.44585991","5.66925287","6.10906744","4.68965626","4.55810213","4.03825331","4.25863695","6.45040607","5.4890213","5.38174009","3.85122466","2.56088448","2.56088448","2.56088448","","",
"Thailand","THA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.24875259","8.37690735","8.71551132","11.45679474","10.7134676","10.5017271","12.11568642","12.38446522","13.49731636","12.45869255","11.56414127","12.84227848","12.64099789","12.16323185","12.66222954","12.47859097","13.58028507","13.10431576","13.12356186","13.28045177","12.15377808","13.70460606","16.01324844","15.55608273","","",
"Tajikistan","TJK","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.89296627","5.05747128","4.21875","4.03528118","4.41860485","4.31515169","4.3291769","5.30023098","6.78862953","4.59137583","4.56338024","5.37597609","6.50301933","6.86730862","7.56245518","6.40937662","6.09424782","5.88567734","6.14457893","6.58593607","7.37594461","7.02093792","6.39179087","6.13850975","","",
"Turkmenistan","TKM","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.33598137","13.35963154","13.47213745","13.99738979","12.82281208","10.27287388","10.33549213","10.32131672","8.7096386","8.7062273","8.7116909","8.70032692","8.70549202","8.70965767","8.71374321","8.71145439","8.7136755","8.71392441","8.71407223","8.71422386","8.70857811","8.68343639","8.46009445","8.61905384","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5943878017233","10.4384244183729","10.483160559785","11.0035823293396","11.3266443923612","11.4836072031538","11.7079637466162","11.9743877968944","11.75607976117","12.006918532778","12.7258047930432","13.6863166238291","12.2702465807809","11.8371291622756","","",
"Timor-Leste","TLS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62494636","2.25405741","3.63453341","4.0001564","1.27376139","2.77694035","2.66319609","2.71049976","2.67680979","3.20640516","4.62444115","3.71855545","4.50545216","3.0717392","5.14604425","4.62115145","4.19340992","6.59020758","6.97073126","8.90288162","9.16237926","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.41306496","12.73616314","12.1376667","12.0887661","12.73838425","13.10979271","11.15502167","13.68093872","12.08120918","12.71696186","10.06633854","8.39936638","8.68541527","8.10862732","9.17687607","7.38243437","8.03124809","7.32402325","8.06625938","7.5142417","7.88109159","7.34476376","8.65424824","7.06235838","","",
"South Asia (IDA & IBRD)","TSA","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42239740263292","3.24972171269939","3.18765521986315","3.07446658868294","3.09510879906488","3.2755104169263","3.23379637967469","3.10547930648964","3.09002957942298","3.37059817768477","3.34907674578715","3.61915537706958","3.62901732681718","3.49439884257917","3.53073200024754","3.65195724116332","3.68059559241729","3.85967466003138","3.89911620564299","","","","4.803485017112","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8947029146584","11.027031609015","11.3270804476033","11.1304874013112","11.3023924986485","","","","","","",
"Trinidad and Tobago","TTO","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.78572941","7.02246428","8.04972553","8.5635004","8.26660061","8.02571201","5.90168571","7.45142078","6.55431318","7.05066872","8.04406071","8.00888062","7.65985489","7.89306974","7.47479582","8.30910397","10.17078686","11.17306709","10.66987896","10.23995018","9.56479168","11.07291508","11.15391159","11.06523609","","",
"Tunisia","TUN","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.54292107","10.57568169","10.98641014","11.40784454","11.54679012","11.35010338","11.73456955","11.84733677","11.84145737","12.0754261","13.03182125","12.38613319","12.63853073","12.49827194","13.54343796","12.1791687","12.51508331","11.56142235","10.78331375","12.07894421","12.48706436","12.38628578","10.83969498","12.10021591","","",
"Turkiye","TUR","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.18632746","7.46441364","8.63695431","9.29146957","10.18661499","10.3244648","10.55690098","10.95228481","11.25649643","11.8805933","11.03767395","11.22104549","10.30854511","10.16183186","10.29003143","9.90802383","9.94375896","9.96030045","9.29888058","9.53611851","10.49731636","11.48819828","10.18368053","9.78045368","","",
